timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
00:43:27;24235720#2;24235720#2_0;veh319;100.44;14.89
00:43:27;24235724#1;24235724#1_0;veh324;74.94;14.11
00:43:27;24496195#1;24496195#1_0;veh320;3.02;7.65
00:43:27;25661063#1;25661063#1_0;veh317;45.17;12.10
00:43:28;:266370164_0;:266370164_0_0;veh320;5.79;9.87
00:43:28;-24496221#8;-24496221#8_0;veh328;23.53;10.30
00:43:28;100289783#2;100289783#2_0;veh330;4.56;6.30
00:43:28;24037262;24037262_0;veh326;33.10;22.28
00:43:28;24235711#1;24235711#1_0;veh315;57.29;7.98
00:43:28;24235720#2;24235720#2_0;veh327;55.95;12.90
00:43:28;24235720#2;24235720#2_0;veh319;115.36;14.92
00:43:28;24235724#1;24235724#1_0;veh324;84.58;9.64
00:43:28;25661063#1;25661063#1_0;veh317;52.78;7.60
00:43:29;:1159196262_0;:1159196262_0_0;veh317;4.85;5.35
00:43:29;:266370170_0;:266370170_0_0;veh320;1.92;11.73
00:43:29;:266555231_9;:266555231_9_0;veh315;2.95;7.14
00:43:29;-24496221#6;-24496221#6_0;veh328;0.92;12.10
00:43:29;100289783#2;100289783#2_0;veh330;12.22;7.66
00:43:29;24037262;24037262_0;veh326;57.21;24.11
00:43:29;24235720#2;24235720#2_0;veh327;68.48;12.53
00:43:29;24235720#2;24235720#2_0;veh319;130.75;15.39
00:43:29;24235724#1;24235724#1_0;veh324;89.73;5.14
00:43:30;:266555231_9;:266555231_9_0;veh315;10.07;7.12
00:43:30;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2;:cluster_1159196298_1159196428_675909808_9384346485_#1more_2_0;veh324;3.68;6.60
00:43:30;-24496221#6;-24496221#6_0;veh328;15.02;14.10
00:43:30;100289783#2;100289783#2_0;veh330;22.19;9.97
00:43:30;100289891#0;100289891#0_0;veh317;1.75;5.14
00:43:30;24037262;24037262_0;veh326;83.02;25.80
00:43:30;24235720#2;24235720#2_0;veh327;81.61;13.13
00:43:30;24235720#2;24235720#2_0;veh319;145.38;14.63
00:43:30;24496191;24496191_0;veh320;5.09;14.02
00:43:31;:cluster_1159196298_1159196428_675909808_9384346485_#1more_16;:cluster_1159196298_1159196428_675909808_9384346485_#1more_16_0;veh324;4.13;8.21
00:43:31;-24496221#6;-24496221#6_0;veh328;31.39;16.36
00:43:31;-24510983#1;-24510983#1_0;veh315;6.88;7.03
00:43:31;100289783#2;100289783#2_0;veh330;33.71;11.52
00:43:31;100289891#0;100289891#0_0;veh317;8.54;6.79
00:43:31;24037262;24037262_0;veh326;109.86;26.84
00:43:31;24235720#2;24235720#2_0;veh327;95.04;13.43
00:43:31;24235720#2;24235720#2_0;veh319;159.65;14.27
00:43:31;24496191;24496191_0;veh320;21.18;16.09
00:43:32;-24496221#6;-24496221#6_0;veh328;49.50;18.11
00:43:32;-24510983#1;-24510983#1_0;veh315;16.17;9.29
00:43:32;100289783#2;100289783#2_0;veh330;47.34;13.63
00:43:32;100289891#0;100289891#0_0;veh317;17.24;8.71
00:43:32;24235720#2;24235720#2_0;veh327;107.65;12.61
00:43:32;24235720#2;24235720#2_0;veh319;175.01;15.36
00:43:32;24496191;24496191_0;veh320;39.82;18.65
00:43:32;53478584#0;53478584#0_0;veh324;0.49;9.75
00:43:32;665481281#0;665481281#0_0;veh326;6.47;27.17
00:43:33;:262408932_3;:262408932_3_0;veh320;6.21;20.80
00:43:33;-24496221#6;-24496221#6_0;veh328;69.74;20.24
00:43:33;-24510983#1;-24510983#1_0;veh315;27.35;11.17
00:43:33;100289783#2;100289783#2_0;veh330;60.45;13.11
00:43:33;100289891#0;100289891#0_0;veh317;27.55;10.30
00:43:33;24235720#2;24235720#2_0;veh327;120.84;13.19
00:43:33;24235720#2;24235720#2_0;veh319;185.87;10.86
00:43:33;529197387#3;529197387#3_0;veh331;5.10;0.00
00:43:33;53478584#0;53478584#0_0;veh324;12.34;11.85
00:43:33;665481281#0;665481281#0_0;veh326;33.40;26.93
00:43:34;:2655662622_1;:2655662622_1_0;veh326;12.42;26.72
00:43:34;:675909826_1;:675909826_1_0;veh324;4.46;13.73
00:43:34;-24496221#6;-24496221#6_0;veh328;89.83;20.09
00:43:34;-24510983#1;-24510983#1_0;veh315;39.46;12.12
00:43:34;100289783#2;100289783#2_0;veh330;73.58;13.14
00:43:34;100289891#0;100289891#0_0;veh317;39.21;11.66
00:43:34;24235720#2;24235720#2_0;veh327;133.93;13.09
00:43:34;24235720#2;24235720#2_0;veh319;192.23;6.36
00:43:34;24496199#0;24496199#0_0;veh320;21.30;22.37
00:43:34;529197387#3;529197387#3_0;veh331;7.53;2.43
00:43:35;:262408845_2;:262408845_2_0;veh319;5.47;8.15
00:43:35;-24496221#6;-24496221#6_0;veh328;110.44;20.61
00:43:35;-24510983#1;-24510983#1_0;veh315;51.61;12.15
00:43:35;100289783#2;100289783#2_0;veh330;86.36;12.78
00:43:35;100289891#0;100289891#0_0;veh317;50.96;11.75
00:43:35;24235720#2;24235720#2_0;veh327;146.71;12.78
00:43:35;24496199#0;24496199#0_0;veh320;44.59;23.29
00:43:35;529197387#3;529197387#3_0;veh331;11.50;3.97
00:43:35;53478584#1;53478584#1_0;veh324;3.63;13.10
00:43:35;665481281#1;665481281#1_0;veh326;22.56;27.41
00:43:36;:10574570437_1;:10574570437_1_0;veh331;5.57;6.26
00:43:36;:5151323628_7;:5151323628_7_0;veh328;9.54;21.09
00:43:36;:9384346498_0;:9384346498_0_0;veh330;0.58;8.28
00:43:36;:cluster_1159196372_601196783_25;:cluster_1159196372_601196783_25_0;veh320;14.65;22.95
00:43:36;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh326;14.04;26.66
00:43:36;-24510983#1;-24510983#1_0;veh315;64.55;12.93
00:43:36;100289891#0;100289891#0_0;veh317;62.18;11.22
00:43:36;24235720#2;24235720#2_0;veh327;159.47;12.76
00:43:36;24496195#0;24496195#0_0;veh319;8.45;10.27
00:43:36;53478584#1;53478584#1_0;veh324;17.43;13.80
00:43:37;:10574570436_1;:10574570436_1_0;veh331;0.54;4.16
00:43:37;:9384346498_0;:9384346498_0_0;veh330;4.35;3.78
00:43:37;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh326;41.34;27.30
00:43:37;-24496221#4;-24496221#4_0;veh328;15.36;20.22
00:43:37;-24510983#1;-24510983#1_0;veh315;76.99;12.45
00:43:37;100289891#0;100289891#0_0;veh317;73.32;11.15
00:43:37;24235720#2;24235720#2_0;veh327;172.91;13.44
00:43:37;24496195#0;24496195#0_0;veh319;20.63;12.18
00:43:37;24496199#1;24496199#1_0;veh320;17.79;22.69
00:43:37;53478584#1;53478584#1_0;veh324;30.55;13.12
00:43:38;:1159196601_4;:1159196601_4_0;veh330;4.58;5.82
00:43:38;-24496221#4;-24496221#4_0;veh328;34.36;19.00
00:43:38;-24510983#1;-24510983#1_0;veh315;89.26;12.27
00:43:38;100289891#0;100289891#0_0;veh317;84.64;11.32
00:43:38;24235720#2;24235720#2_0;veh327;184.02;11.11
00:43:38;24496195#1;24496195#1_0;veh319;1.34;9.07
00:43:38;24496199#1;24496199#1_0;veh320;40.91;23.13
00:43:38;529197386#1;529197386#1_0;veh331;0.81;5.10
00:43:38;53478584#1;53478584#1_0;veh324;43.76;13.21
00:43:38;829324436;829324436_0;veh326;22.55;27.29
00:43:39;:1159196601_4;:1159196601_4_0;veh330;12.66;8.08
00:43:39;:260689794_0;:260689794_0_0;veh331;0.94;5.77
00:43:39;:266370164_0;:266370164_0_0;veh319;5.52;11.27
00:43:39;:cluster_1388268484_1920174576_675909113_675909151_#1more_25;:cluster_1388268484_1920174576_675909113_675909151_#1more_25_0;veh320;15.14;22.98
00:43:39;-24496221#4;-24496221#4_0;veh328;49.13;14.78
00:43:39;-24510983#1;-24510983#1_0;veh315;101.43;12.18
00:43:39;100289891#0;100289891#0_0;veh317;95.81;11.17
00:43:39;24235720#2;24235720#2_0;veh327;191.36;7.34
00:43:39;53478584#1;53478584#1_0;veh324;57.16;13.40
00:43:39;829324436;829324436_0;veh326;49.16;26.61
00:43:40;:260689794_0;:260689794_0_0;veh331;6.02;5.08
00:43:40;:262408845_2;:262408845_2_0;veh327;6.28;9.84
00:43:40;:266370170_0;:266370170_0_0;veh319;3.58;13.67
00:43:40;:675910441_5;:675910441_5_0;veh324;0.23;12.92
00:43:40;:9384346509_0;:9384346509_0_0;veh330;1.53;8.74
00:43:40;-24496221#4;-24496221#4_0;veh328;59.41;10.28
00:43:40;-24510983#1;-24510983#1_0;veh315;112.66;11.22
00:43:40;100289891#0;100289891#0_0;veh317;107.52;11.72
00:43:40;24496199#4;24496199#4_0;veh320;15.83;22.48
00:43:40;829324432#1;829324432#1_0;veh326;0.00;27.13
00:43:41;:5151323626_6;:5151323626_6_0;veh328;1.09;5.81
00:43:41;-24510983#1;-24510983#1_0;veh315;119.38;6.72
00:43:41;-31265883#2;-31265883#2_0;veh332;5.10;14.40
00:43:41;100289891#0;100289891#0_0;veh317;118.99;11.47
00:43:41;100289894#1;100289894#1_0;veh330;1.76;5.50
00:43:41;24037266#4;24037266#4_0;veh331;1.72;5.21
00:43:41;24496191;24496191_0;veh319;7.89;15.16
00:43:41;24496195#0;24496195#0_0;veh327;10.91;11.92
00:43:41;24496199#4;24496199#4_0;veh320;39.22;23.39
00:43:41;53478584#2;53478584#2_0;veh324;3.13;12.93
00:43:41;665481280;665481280_0;veh326;3.32;27.11
00:43:42;:1159196305_3;:1159196305_3_0;veh330;4.61;5.34
00:43:42;:1159196360_0;:1159196360_0_0;veh315;5.33;5.66
00:43:42;:5151323626_6;:5151323626_6_0;veh328;5.71;4.62
00:43:42;-31265883#2;-31265883#2_0;veh332;18.35;13.25
00:43:42;100289891#0;100289891#0_0;veh317;130.97;11.98
00:43:42;24037266#4;24037266#4_0;veh331;9.06;7.34
00:43:42;24496191;24496191_0;veh319;25.25;17.35
00:43:42;24496195#0;24496195#0_0;veh327;22.71;11.79
00:43:42;24496199#4;24496199#4_0;veh320;62.61;23.40
00:43:42;53478584#2;53478584#2_0;veh324;16.25;13.12
00:43:42;665481280;665481280_0;veh326;30.90;27.59
00:43:43;:1159196383_6;:1159196383_6_0;veh330;1.20;4.26
00:43:43;:5151323627_1;:5151323627_1_0;veh328;3.17;5.42
00:43:43;:cluster_3326326443_3359278418_14;:cluster_3326326443_3359278418_14_0;veh320;1.93;23.55
00:43:43;:cluster_3326326668_675910425_2;:cluster_3326326668_675910425_2_0;veh324;0.72;14.12
00:43:43;-31265883#2;-31265883#2_0;veh332;32.71;14.36
00:43:43;100289802#2;100289802#2_0;veh315;1.54;6.11
00:43:43;100289891#0;100289891#0_0;veh317;142.43;11.46
00:43:43;24037266#4;24037266#4_0;veh331;17.94;8.88
00:43:43;24496191;24496191_0;veh319;44.63;19.38
00:43:43;24496195#1;24496195#1_0;veh327;2.67;8.33
00:43:43;665481280;665481280_0;veh326;54.58;23.68
00:43:44;:1159196383_6;:1159196383_6_0;veh330;7.62;6.42
00:43:44;:156842167_1;:156842167_1_0;veh326;1.73;19.81
00:43:44;:156842167_1;:156842167_1_1;;;
00:43:44;:266370164_0;:266370164_0_0;veh327;5.74;10.16
00:43:44;:5151323627_1;:5151323627_1_0;veh328;9.81;6.64
00:43:44;-31265883#2;-31265883#2_0;veh332;45.83;13.12
00:43:44;100289802#2;100289802#2_0;veh315;9.21;7.68
00:43:44;100289891#0;100289891#0_0;veh317;154.25;11.82
00:43:44;24037266#4;24037266#4_0;veh331;28.86;10.93
00:43:44;24496199#0;24496199#0_0;veh319;4.64;21.71
00:43:44;24496199#5;24496199#5_0;veh320;15.22;22.62
00:43:44;53478584#4;53478584#4_0;veh324;0.37;14.11
00:43:45;:266370170_0;:266370170_0_0;veh327;1.92;11.78
00:43:45;:cluster_675911985_675912004_9384514758_14;:cluster_675911985_675912004_9384514758_14_0;veh320;14.55;22.60
00:43:45;-100289765#1;-100289765#1_0;veh330;3.84;8.57
00:43:45;-31265883#2;-31265883#2_0;veh332;59.78;13.96
00:43:45;100289802#2;100289802#2_0;veh315;19.13;9.92
00:43:45;100289891#0;100289891#0_0;veh317;165.71;11.46
00:43:45;124847280#4;124847280#4_0;veh328;3.51;6.67
00:43:45;24037263#0;24037263#0_0;veh326;5.35;15.31
00:43:45;24037263#0;24037263#0_1;;;
00:43:45;24037266#4;24037266#4_0;veh331;41.38;12.52
00:43:45;24496199#0;24496199#0_0;veh319;28.33;23.69
00:43:45;53478584#4;53478584#4_0;veh324;13.76;13.40
00:43:46;:1388268472_7;:1388268472_7_0;veh328;0.53;8.92
00:43:46;:2655662627_0;:2655662627_0_0;veh326;1.24;11.80
00:43:46;:2655662627_0;:2655662627_0_1;;;
00:43:46;-100289765#1;-100289765#1_0;veh330;14.68;10.84
00:43:46;-31265883#2;-31265883#2_0;veh332;73.49;13.71
00:43:46;100289802#2;100289802#2_0;veh315;31.12;11.98
00:43:46;100289891#0;100289891#0_0;veh317;177.52;11.82
00:43:46;24037266#4;24037266#4_0;veh331;56.40;15.02
00:43:46;24496191;24496191_0;veh327;4.49;13.42
00:43:46;24496199#0;24496199#0_0;veh319;51.77;23.44
00:43:46;24496199#7;24496199#7_0;veh320;21.55;23.25
00:43:46;53478584#4;53478584#4_0;veh324;27.54;13.78
00:43:47;:1388268472_7;:1388268472_7_0;veh328;11.30;10.77
00:43:47;:260689798_1;:260689798_1_0;veh331;8.86;16.74
00:43:47;-100289765#1;-100289765#1_0;veh330;27.23;12.56
00:43:47;-31265883#2;-31265883#2_0;veh332;87.65;14.15
00:43:47;100289802#2;100289802#2_0;veh315;43.46;12.34
00:43:47;100289891#0;100289891#0_0;veh317;189.62;12.10
00:43:47;24037263#1;24037263#1_0;veh326;1.13;7.30
00:43:47;24037263#1;24037263#1_1;;;
00:43:47;24496191;24496191_0;veh327;19.87;15.38
00:43:47;24496199#1;24496199#1_0;veh319;3.11;23.78
00:43:47;24496199#7;24496199#7_0;veh320;44.63;23.09
00:43:47;53478584#4;53478584#4_0;veh324;41.63;14.09
00:43:48;:260689772_0;:260689772_0_0;veh326;4.57;8.87
00:43:48;:5140185537_0;:5140185537_0_0;veh331;1.91;15.60
00:43:48;:9384428590_3;:9384428590_3_0;veh330;1.20;13.38
00:43:48;-31265883#2;-31265883#2_0;veh332;101.33;13.69
00:43:48;100289891#0;100289891#0_0;veh317;201.40;11.77
00:43:48;124847280#6;124847280#6_0;veh328;9.55;12.18
00:43:48;24496191;24496191_0;veh327;37.31;17.44
00:43:48;24496199#1;24496199#1_0;veh319;27.04;23.93
00:43:48;24496199#7;24496199#7_0;veh320;67.74;23.11
00:43:48;53478584#4;53478584#4_0;veh324;54.58;12.95
00:43:49;:260689772_0;:260689772_0_0;veh326;16.01;11.44
00:43:49;:262408932_3;:262408932_3_0;veh327;1.71;18.82
00:43:49;:cluster_1388268484_1920174576_675909113_675909151_#1more_25;:cluster_1388268484_1920174576_675909113_675909151_#1more_25_0;veh319;2.75;24.46
00:43:49;-100289765#0;-100289765#0_0;veh330;8.64;13.64
00:43:49;-31265883#2;-31265883#2_0;veh332;115.65;14.32
00:43:49;100289765#0;100289765#0_0;veh333;5.10;0.00
00:43:49;100289891#0;100289891#0_0;veh317;213.46;12.06
00:43:49;124847280#6;124847280#6_0;veh328;22.07;12.53
00:43:49;24235731#0;24235731#0_0;veh320;8.95;22.86
00:43:49;24496210#0;24496210#0_0;veh331;10.53;15.49
00:43:49;53478584#4;53478584#4_0;veh324;68.52;13.94
00:43:50;:260689775_1;:260689775_1_0;veh326;6.21;13.66
00:43:50;-100289765#0;-100289765#0_0;veh330;21.68;13.04
00:43:50;-31265883#1;-31265883#1_0;veh332;1.36;13.35
00:43:50;100289765#0;100289765#0_0;veh333;6.41;1.31
00:43:50;100289891#0;100289891#0_0;veh317;222.96;9.50
00:43:50;124847280#6;124847280#6_0;veh328;35.40;13.33
00:43:50;24235731#0;24235731#0_0;veh320;27.32;18.36
00:43:50;24496199#0;24496199#0_0;veh327;15.22;20.79
00:43:50;24496199#4;24496199#4_0;veh319;4.81;23.86
00:43:50;24496210#1;24496210#1_0;veh331;10.42;16.86
00:43:50;53478584#4;53478584#4_0;veh324;82.22;13.70
00:43:51;:11101790451_0;:11101790451_0_0;veh320;2.52;13.86
00:43:51;-100289765#0;-100289765#0_0;veh330;33.78;12.10
00:43:51;-31265883#1;-31265883#1_0;veh332;15.09;13.73
00:43:51;100289765#0;100289765#0_0;veh333;9.29;2.88
00:43:51;100289891#0;100289891#0_0;veh317;228.56;5.60
00:43:51;124847280#6;124847280#6_0;veh328;45.34;9.94
00:43:51;24037251#5;24037251#5_0;veh326;15.01;16.02
00:43:51;24496199#0;24496199#0_0;veh327;35.96;20.74
00:43:51;24496199#4;24496199#4_0;veh319;29.33;24.52
00:43:51;24496210#1;24496210#1_0;veh331;29.44;19.02
00:43:51;53478584#4;53478584#4_0;veh324;95.99;13.77
00:43:52;:1159196591_2;:1159196591_2_0;veh330;2.12;7.60
00:43:52;:260689778_1;:260689778_1_0;veh326;10.74;15.31
00:43:52;:675910498_6;:675910498_6_0;veh324;2.75;9.27
00:43:52;:cluster_1159196328_1920174638_4;:cluster_1159196328_1920174638_4_0;veh317;5.05;7.56
00:43:52;:cluster_1159196372_601196783_25;:cluster_1159196372_601196783_25_0;veh327;4.04;20.97
00:43:52;-31265883#1;-31265883#1_0;veh332;28.46;13.38
00:43:52;100289765#0;100289765#0_0;veh333;14.36;5.08
00:43:52;124847280#6;124847280#6_0;veh328;51.54;6.20
00:43:52;24037262;24037262_0;veh331;19.09;20.53
00:43:52;24235731#1;24235731#1_0;veh320;5.66;9.36
00:43:52;24496199#4;24496199#4_0;veh319;53.11;23.78
00:43:53;:1159196591_2;:1159196591_2_0;veh330;9.18;7.06
00:43:53;:260689748_1;:260689748_1_0;veh320;6.24;11.95
00:43:53;:260689780_1;:260689780_1_0;veh326;8.35;15.19
00:43:53;:cluster_10574570429_1388268471_4;:cluster_10574570429_1388268471_4_0;veh328;5.18;8.69
00:43:53;:cluster_1159196328_1920174638_4;:cluster_1159196328_1920174638_4_0;veh317;11.61;6.57
00:43:53;-31265883#1;-31265883#1_0;veh332;38.91;10.45
00:43:53;100289765#0;100289765#0_0;veh333;20.76;6.39
00:43:53;24037262;24037262_0;veh331;42.22;23.12
00:43:53;24496199#1;24496199#1_0;veh327;5.56;21.07
00:43:53;24496199#4;24496199#4_0;veh319;75.20;22.08
00:43:53;53478678#0;53478678#0_0;veh324;1.83;8.51
00:43:54;:cluster_10574570429_1388268471_4;:cluster_10574570429_1388268471_4_0;veh328;15.61;10.42
00:43:54;:cluster_3326326443_3359278418_14;:cluster_3326326443_3359278418_14_0;veh319;8.63;17.66
00:43:54;-100289774#4;-100289774#4_0;veh330;1.56;6.66
00:43:54;-31265883#1;-31265883#1_0;veh332;44.86;5.95
00:43:54;100289765#0;100289765#0_0;veh333;28.80;8.04
00:43:54;24037251#2;24037251#2_0;veh320;10.30;11.38
00:43:54;24037251#7;24037251#7_0;veh326;13.52;16.52
00:43:54;24037262;24037262_0;veh331;67.81;25.60
00:43:54;24496199#1;24496199#1_0;veh327;26.04;20.48
00:43:54;530526777#1;530526777#1_0;veh317;2.07;6.74
00:43:54;53478678#0;53478678#0_0;veh324;11.94;10.11
00:43:55;:cluster_347685661_6691234132_3;:cluster_347685661_6691234132_3_0;veh332;5.40;7.30
00:43:55;-100289774#4;-100289774#4_0;veh330;10.28;8.73
00:43:55;100289765#0;100289765#0_0;veh333;39.11;10.31
00:43:55;24037251#0;24037251#0_0;veh326;2.71;18.45
00:43:55;24037262;24037262_0;veh331;95.59;27.78
00:43:55;24037264#0;24037264#0_0;veh320;5.64;13.40
00:43:55;24496199#1;24496199#1_0;veh327;46.46;20.42
00:43:55;24496199#5;24496199#5_0;veh319;12.66;13.36
00:43:55;529197387#1;529197387#1_0;veh328;8.42;12.37
00:43:55;530526777#1;530526777#1_0;veh317;10.12;8.05
00:43:55;53478678#0;53478678#0_0;veh324;24.13;12.19
00:43:56;:260689745_0;:260689745_0_0;veh326;6.34;13.95
00:43:56;:cluster_1388268484_1920174576_675909113_675909151_#1more_25;:cluster_1388268484_1920174576_675909113_675909151_#1more_25_0;veh327;19.05;21.35
00:43:56;:cluster_347685661_6691234132_3;:cluster_347685661_6691234132_3_0;veh332;13.30;7.91
00:43:56;-100289774#4;-100289774#4_0;veh330;20.67;10.39
00:43:56;100289765#1;100289765#1_0;veh333;6.00;12.34
00:43:56;24037262;24037262_0;veh331;125.13;29.54
00:43:56;24037264#1;24037264#1_0;veh320;5.16;14.98
00:43:56;24496199#5;24496199#5_0;veh319;22.66;9.99
00:43:56;530526777#1;530526777#1_0;veh317;20.33;10.21
00:43:56;53478678#0;53478678#0_0;veh324;37.62;13.49
00:43:57;:11101790452_0;:11101790452_0_0;veh326;2.33;13.89
00:43:57;:156842167_0;:156842167_0_0;veh320;6.44;17.51
00:43:57;:cluster_675911985_675912004_9384514758_12;:cluster_675911985_675912004_9384514758_12_0;veh319;6.85;7.46
00:43:57;-100289774#4;-100289774#4_0;veh330;32.39;11.72
00:43:57;-100289865#1;-100289865#1_0;veh334;5.10;0.00
00:43:57;-24496221#8;-24496221#8_0;veh332;7.62;7.95
00:43:57;100289765#1;100289765#1_0;veh333;18.96;12.96
00:43:57;24496199#4;24496199#4_0;veh327;18.45;21.19
00:43:57;530526777#1;530526777#1_0;veh317;32.26;11.93
00:43:57;53478678#0;53478678#0_0;veh324;51.54;13.92
00:43:57;665481281#0;665481281#0_0;veh331;24.46;29.89
00:43:58;:2655662622_1;:2655662622_1_0;veh331;7.08;30.31
00:43:58;-100289774#4;-100289774#4_0;veh330;45.84;13.44
00:43:58;-100289865#1;-100289865#1_0;veh334;6.78;1.68
00:43:58;-24496221#8;-24496221#8_0;veh332;17.24;9.62
00:43:58;-665481280;-665481280_0;veh320;13.94;19.40
00:43:58;100289765#1;100289765#1_0;veh333;32.33;13.37
00:43:58;24235732#1;24235732#1_0;veh326;11.75;16.37
00:43:58;24496199#4;24496199#4_0;veh327;38.88;20.43
00:43:58;530526777#1;530526777#1_0;veh317;45.96;13.70
00:43:58;53478678#0;53478678#0_0;veh324;65.00;13.46
00:43:58;53478731#1;53478731#1_0;veh319;0.40;7.97
00:43:59;:1159196378_0;:1159196378_0_0;veh330;8.09;13.57
00:43:59;:1159196383_1;:1159196383_1_0;veh333;3.14;10.22
00:43:59;-100289865#1;-100289865#1_0;veh334;10.93;4.15
00:43:59;-24496221#8;-24496221#8_0;veh332;28.19;10.95
00:43:59;-665481280;-665481280_0;veh320;35.83;21.90
00:43:59;24235732#1;24235732#1_0;veh326;30.15;18.40
00:43:59;24496199#4;24496199#4_0;veh327;59.59;20.71
00:43:59;530526777#2;530526777#2_0;veh317;0.33;15.69
00:43:59;53478678#0;53478678#0_0;veh324;79.14;14.14
00:43:59;53478731#1;53478731#1_0;veh319;9.21;8.81
00:43:59;665481281#1;665481281#1_0;veh331;19.86;30.05
00:44:00;:1159196383_1;:1159196383_1_0;veh333;9.33;6.19
00:44:00;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh331;14.58;29.91
00:44:00;-100289774#3;-100289774#3_0;veh330;6.79;13.11
00:44:00;-100289865#1;-100289865#1_0;veh334;17.50;6.57
00:44:00;-24496199#7;-24496199#7_0;veh326;11.77;20.72
00:44:00;-24496221#6;-24496221#6_0;veh332;6.36;12.88
00:44:00;-665481280;-665481280_0;veh320;59.55;23.71
00:44:00;24496199#4;24496199#4_0;veh327;80.07;20.48
00:44:00;530526777#2;530526777#2_0;veh317;17.98;17.65
00:44:00;53478678#0;53478678#0_0;veh324;92.46;13.32
00:44:00;53478731#1;53478731#1_0;veh319;17.53;8.32
00:44:01;:1159196305_1;:1159196305_1_0;veh333;4.05;7.22
00:44:01;:675910621_6;:675910621_6_0;veh324;2.50;14.17
00:44:01;:675912020_0;:675912020_0_0;veh319;4.40;8.55
00:44:01;:cluster_6228739318_6228739324_6228760750_4;:cluster_6228739318_6228739324_6228760750_4_0;veh331;44.64;30.06
00:44:01;-100289774#3;-100289774#3_0;veh330;20.23;13.44
00:44:01;-100289865#1;-100289865#1_0;veh334;25.78;8.28
00:44:01;-24496199#7;-24496199#7_0;veh326;32.80;21.02
00:44:01;-24496221#6;-24496221#6_0;veh332;21.27;14.91
00:44:01;24496199#5;24496199#5_0;veh327;8.00;21.49
00:44:01;530526777#2;530526777#2_0;veh317;36.28;18.30
00:44:01;665481282#0;665481282#0_0;veh320;12.55;25.71
00:44:02;:1159196305_1;:1159196305_1_0;veh333;11.04;6.99
00:44:02;:675912020_0;:675912020_0_0;veh319;13.25;8.86
00:44:02;:cluster_675911985_675912004_9384514758_14;:cluster_675911985_675912004_9384514758_14_0;veh327;5.67;20.94
00:44:02;-100289774#3;-100289774#3_0;veh330;32.81;12.58
00:44:02;-100289865#1;-100289865#1_0;veh334;35.86;10.08
00:44:02;-24496199#7;-24496199#7_0;veh326;54.33;21.53
00:44:02;-24496221#6;-24496221#6_0;veh332;38.59;17.31
00:44:02;530526777#2;530526777#2_0;veh317;50.80;14.52
00:44:02;53478678#1;53478678#1_0;veh324;6.38;13.19
00:44:02;665481282#1;665481282#1_0;veh320;12.00;27.42
00:44:02;829324436;829324436_0;veh331;28.66;30.10
00:44:03;:1159196440_5;:1159196440_5_0;veh330;6.41;13.43
00:44:03;:2655662616_1;:2655662616_1_0;veh331;8.54;30.40
00:44:03;:9384346509_1;:9384346509_1_0;veh333;1.39;6.24
00:44:03;-100289865#1;-100289865#1_0;veh334;47.60;11.74
00:44:03;-24496199#7;-24496199#7_0;veh326;76.52;22.19
00:44:03;-24496221#6;-24496221#6_0;veh332;57.66;19.07
00:44:03;24496199#7;24496199#7_0;veh327;10.75;21.34
00:44:03;530526777#2;530526777#2_0;veh317;60.83;10.02
00:44:03;53478678#1;53478678#1_0;veh324;20.17;13.79
00:44:03;53478731#2;53478731#2_0;veh319;8.22;8.69
00:44:03;665481282#1;665481282#1_0;veh320;41.42;29.42
00:44:04;:1159196247_3;:1159196247_3_0;veh334;9.55;13.31
00:44:04;:1159196601_6;:1159196601_6_0;veh333;0.72;5.50
00:44:04;:cluster_1920174628_262408841_13;:cluster_1920174628_262408841_13_0;veh317;4.12;5.52
00:44:04;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh320;0.81;29.52
00:44:04;:cluster_675911985_675912004_9384514758_0;:cluster_675911985_675912004_9384514758_0_0;veh326;15.44;21.25
00:44:04;-100289774#2;-100289774#2_0;veh330;4.39;12.57
00:44:04;-24496221#6;-24496221#6_0;veh332;79.32;21.66
00:44:04;24496199#7;24496199#7_0;veh327;31.36;20.61
00:44:04;53478731#2;53478731#2_0;veh319;17.13;8.91
00:44:04;829324432#1;829324432#1_0;veh331;12.22;29.44
00:44:05;:1159196601_6;:1159196601_6_0;veh333;6.37;5.66
00:44:05;:cluster_1920174628_262408841_13;:cluster_1920174628_262408841_13_0;veh317;9.62;5.51
00:44:05;:cluster_6228739318_6228739324_6228760750_0;:cluster_6228739318_6228739324_6228760750_0_0;veh320;29.68;28.87
00:44:05;-100289774#2;-100289774#2_0;veh330;17.80;13.41
00:44:05;-100289865#0;-100289865#0_0;veh334;9.56;14.59
00:44:05;-24496199#5;-24496199#5_0;veh326;20.37;21.18
00:44:05;-24496221#6;-24496221#6_0;veh332;102.11;22.79
00:44:05;24496199#7;24496199#7_0;veh327;52.87;21.51
00:44:05;53478731#2;53478731#2_0;veh319;25.92;8.79
